Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"172478000";"511900";"3297";"294.6"
"172757000";"511900";"3297";"294.9"
"172970000";"511900";"3297";"295.3"
"173182000";"511900";"3297";"295.7"
"173394000";"511900";"3297";"296.0"
"173804000";"515400";"3297";"296.8"
"174082000";"515400";"3297";"297.1"
"174294000";"515400";"3297";"297.5"
"174506000";"515400";"3297";"297.9"
"174718000";"515400";"3297";"298.2"
"175133000";"515400";"3297";"299.0"
"175411000";"515400";"3297";"299.3"
"175624000";"515400";"3297";"299.7"
"175836000";"515400";"3297";"300.1"
"176049000";"515400";"3297";"300.4"
"176459000";"515400";"3297";"301.2"
"176736000";"515400";"3297";"301.5"
"176949000";"515400";"3297";"301.9"
"177162000";"515400";"3297";"302.3"
"177376000";"515400";"3297";"302.6"
"177785000";"515400";"3297";"303.4"
"178064000";"515400";"3297";"303.7"
"178277000";"515400";"3297";"304.1"
"178489000";"515400";"3297";"304.5"
"178702000";"515400";"3297";"304.8"
"179113000";"515400";"3297";"305.6"
"179391000";"515400";"3297";"305.9"
"179603000";"515400";"3297";"306.3"
"179816000";"515400";"3297";"306.7"
"180028000";"515400";"3297";"307.1"
"180438000";"515400";"3297";"307.8"
"180716000";"515400";"3297";"308.5"
"180929000";"515400";"3297";"308.9"
"181143000";"515400";"3297";"309.3"
"181355000";"515400";"3297";"309.6"
"181765000";"515400";"3298";"310.0"
"182042000";"515400";"3298";"310.7"
"182255000";"515400";"3297";"311.1"
"182467000";"515400";"3297";"311.5"
"182681000";"515400";"3297";"311.8"
"183089000";"515400";"3297";"312.6"
"183367000";"515400";"3297";"312.9"
"183580000";"515400";"3297";"313.3"
"183792000";"515400";"3297";"313.7"
"184005000";"515400";"3297";"314.0"
"184415000";"515400";"3297";"314.8"
"184693000";"515400";"3297";"315.1"
"184905000";"515400";"3297";"315.5"
"185123000";"515400";"3297";"315.9"
"185336000";"515400";"3297";"316.3"
"185746000";"515400";"3297";"317.0"
"186025000";"515400";"3297";"317.4"
"186238000";"515400";"3296";"317.7"
"186451000";"515400";"3296";"318.1"
"186663000";"515400";"3296";"318.5"
"187072000";"515400";"3296";"319.2"
"187349000";"515400";"3296";"319.6"
"187563000";"515400";"3296";"319.9"
"187775000";"515400";"3296";"320.3"
"187987000";"515400";"3296";"320.7"
"188397000";"515400";"3296";"321.4"
"188675000";"515400";"3296";"321.8"
"188888000";"515400";"3296";"322.1"
"189101000";"515400";"3296";"322.5"
"189314000";"515400";"3296";"322.9"
"189724000";"515400";"3296";"323.6"
"190001000";"515400";"3296";"324.0"
"190214000";"515400";"3296";"324.3"
"190427000";"515400";"3296";"324.7"
"190640000";"515400";"3296";"325.1"
"191050000";"515400";"3296";"325.8"
"191328000";"515400";"3296";"326.2"
"191541000";"515400";"3296";"326.5"
"191753000";"515400";"3296";"326.9"
"191966000";"515400";"3296";"327.3"
"192377000";"515400";"3296";"328.0"
"192655000";"515400";"3296";"328.8"
"192868000";"515400";"3296";"329.1"
"193081000";"515400";"3296";"329.5"
"193294000";"515400";"3297";"329.5"
"193705000";"515400";"3297";"330.2"
"193983000";"515400";"3297";"331.0"
"194195000";"515400";"3296";"331.3"
"194408000";"515400";"3296";"331.7"
"194621000";"515400";"3296";"332.1"
