Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"529899000";"2213400";"3296";"3925.6"
"530980000";"2213400";"3296";"3933.5"
"532327000";"2213400";"3296";"3942.2"
"533406000";"2213400";"3296";"3950.5"
"534486000";"2213400";"3296";"3958.5"
"535565000";"2213400";"3296";"3966.8"
"536644000";"2213400";"3296";"3974.8"
"537986000";"2170700";"3297";"3983.5"
"539065000";"2170700";"3297";"3991.4"
"540144000";"2170700";"3297";"3999.8"
"541223000";"2170700";"3297";"4007.7"
"542307000";"2170700";"3297";"4016.1"
"543650000";"2170700";"3297";"4025.9"
"544729000";"2280700";"3297";"4034.2"
"545807000";"2280700";"3296";"4042.2"
"546887000";"2280700";"3297";"4050.5"
"547966000";"2280700";"3296";"4058.5"
"549309000";"2280700";"3296";"4068.3"
"550388000";"2280700";"3296";"4076.7"
"551468000";"2264900";"3296";"4084.6"
"552553000";"2264900";"3297";"4092.9"
"553632000";"2264900";"3296";"4100.9"
"554975000";"2264900";"3297";"4110.7"
"556055000";"2264900";"3297";"4119.1"
"557134000";"2264900";"3297";"4127.0"
"558213000";"2280000";"3297";"4135.4"
"559293000";"2280000";"3297";"4143.7"
"560634000";"2280000";"3297";"4153.5"
"561713000";"2280000";"3297";"4161.9"
"562798000";"2280000";"3297";"4169.8"
"563876000";"2280000";"3297";"4178.2"
"564955000";"2280900";"3297";"4186.1"
"566298000";"2280900";"3297";"4194.8"
"567382000";"2280900";"3297";"4202.8"
"568462000";"2280900";"3297";"4211.1"
"569541000";"2280900";"3297";"4219.0"
"570621000";"2280900";"3297";"4227.4"
"571963000";"2144600";"3296";"4235.7"
"573047000";"2144600";"3297";"4244.0"
"574125000";"2144600";"3296";"4252.0"
"575205000";"2144600";"3296";"4259.9"
"576285000";"2144600";"3296";"4268.3"
"577627000";"2144600";"3296";"4278.1"
"578706000";"2280700";"3296";"4286.4"
"579784000";"2280700";"3296";"4294.4"
"580864000";"2280700";"3296";"4302.7"
"581943000";"2280700";"3296";"4310.7"
"583291000";"2280700";"3296";"4320.9"
"584370000";"2280700";"3296";"4328.9"
"585450000";"2280300";"3296";"4337.2"
"586529000";"2280300";"3296";"4345.1"
"587608000";"2280300";"3296";"4353.5"
"588950000";"2280300";"3296";"4361.8"
"590029000";"2280300";"3296";"4370.1"
"591108000";"2280300";"3296";"4378.1"
"592187000";"2280300";"3296";"4386.0"
"593271000";"2215200";"3296";"4394.4"
"594613000";"2215200";"3296";"4402.7"
"595693000";"2215200";"3296";"4411.0"
"596772000";"2215200";"3296";"4419.0"
"597851000";"2215200";"3296";"4427.3"
"598930000";"2215200";"3296";"4435.3"
"600272000";"2212600";"3296";"4445.5"
"601352000";"2212600";"3296";"4453.4"
"602436000";"2212600";"3296";"4461.8"
"603515000";"2212600";"3296";"4469.7"
"604594000";"2212600";"3296";"4478.1"
"605936000";"2212600";"3296";"4486.4"
"607015000";"2212600";"3296";"4494.7"
"608093000";"2215400";"3296";"4502.7"
"609177000";"2215400";"3296";"4511.0"
"610256000";"2215400";"3296";"4519.0"
"611598000";"2215400";"3296";"4527.7"
"612683000";"2215400";"3296";"4535.6"
"613762000";"2215400";"3296";"4543.9"
"614841000";"2215400";"3296";"4551.9"
"615920000";"2228400";"3296";"4560.2"
"617263000";"2228400";"3296";"4568.5"
"618342000";"2228400";"3296";"4576.9"
"619421000";"2228400";"3296";"4584.8"
"620501000";"2228400";"3296";"4593.2"
"621580000";"2228400";"3296";"4601.5"
"622928000";"2144400";"3296";"4609.8"
"624008000";"2144400";"3296";"4618.2"
"625088000";"2144400";"3296";"4626.1"
"626167000";"2144400";"3296";"4634.4"
"627247000";"2144400";"3296";"4642.4"
"628589000";"2144400";"3296";"4652.2"
"629668000";"2282000";"3296";"4660.6"
"630747000";"2282000";"3296";"4668.5"
"631826000";"2282000";"3296";"4676.9"
"632911000";"2282000";"3296";"4684.8"
"634253000";"2282000";"3296";"4693.1"
"635334000";"2282000";"3296";"4701.5"
"636413000";"2282000";"3296";"4709.4"
"637492000";"2214300";"3296";"4717.7"
"638571000";"2214300";"3296";"4725.7"
"639914000";"2214300";"3296";"4734.4"
"640993000";"2214300";"3296";"4742.7"
"642072000";"2214300";"3296";"4750.7"
"643158000";"2214300";"3296";"4759.0"
"644237000";"2228900";"3296";"4767.4"
"645580000";"2228900";"3296";"4777.2"
"646659000";"2228900";"3296";"4785.2"
"647739000";"2228900";"3296";"4793.5"
"648818000";"2228900";"3296";"4801.4"
"649897000";"2228900";"3296";"4809.8"
"651245000";"2193900";"3296";"4818.1"
"652330000";"2193900";"3296";"4826.4"
"653409000";"2193900";"3296";"4834.4"
"654489000";"2193900";"3296";"4842.7"
"655568000";"2193900";"3296";"4850.7"
"656910000";"2193900";"3296";"4859.4"
"657990000";"2193900";"3296";"4867.3"
"659069000";"2229100";"3296";"4875.6"
"660148000";"2229100";"3296";"4883.6"
"661227000";"2229100";"3296";"4891.9"
"662574000";"2229100";"3296";"4901.8"
"663654000";"2229100";"3296";"4910.1"
"664734000";"2229100";"3296";"4918.1"
"665813000";"2280500";"3296";"4926.4"
"666891000";"2280500";"3296";"4934.4"
"668234000";"2280500";"3296";"4943.1"
"669312000";"2280500";"3296";"4951.0"
"670392000";"2280500";"3296";"4959.3"
"671471000";"2280500";"3296";"4967.3"
"672556000";"2280500";"3296";"4975.6"
"673898000";"2214000";"3296";"4985.5"
"674976000";"2214000";"3296";"4993.4"
"676055000";"2214000";"3296";"5001.8"
"677134000";"2214000";"3296";"5009.7"
"678214000";"2214000";"3296";"5018.0"
"679556000";"2214000";"3296";"5027.9"
"680635000";"2282600";"3296";"5036.2"
"681714000";"2282600";"3296";"5044.2"
"682799000";"2282600";"3296";"5052.5"
"683878000";"2282600";"3296";"5060.8"
"685220000";"2282600";"3296";"5070.7"
"686299000";"2282600";"3296";"5078.6"
"687379000";"2280500";"3296";"5087.0"
"688459000";"2280500";"3296";"5094.9"
"689538000";"2280500";"3296";"5103.3"
"690880000";"2280500";"3296";"5113.1"
"691959000";"2280500";"3296";"5121.1"
"693060000";"2280500";"3296";"5129.4"
"694139000";"2257700";"3295";"5137.3"
"695218000";"2257700";"3295";"5145.7"
"696560000";"2257700";"3295";"5154.0"
"697640000";"2257700";"3295";"5162.3"
"698719000";"2257700";"3295";"5170.3"
"699799000";"2257700";"3295";"5178.6"
"700877000";"2231000";"3295";"5186.9"
"702221000";"2231000";"3295";"5195.3"
"703305000";"2231000";"3295";"5203.6"
"704384000";"2231000";"3295";"5211.5"
"705463000";"2231000";"3295";"5219.9"
"706543000";"2231000";"3295";"5227.8"
"707885000";"2144400";"3295";"5236.5"
"708965000";"2144400";"3295";"5244.5"
"710045000";"2144400";"3295";"5252.8"
"711123000";"2144400";"3295";"5260.8"
"712203000";"2144400";"3295";"5269.1"
"713551000";"2144400";"3295";"5277.4"
"714631000";"2144400";"3295";"5285.8"
"715710000";"2214200";"3295";"5293.7"
"716790000";"2214200";"3295";"5302.0"
"717869000";"2214200";"3295";"5310.0"
"719211000";"2214200";"3295";"5318.7"
"720290000";"2214200";"3295";"5326.7"
"721370000";"2214200";"3295";"5335.0"
"722455000";"2228900";"3295";"5343.3"
"723533000";"2228900";"3296";"5351.3"
"724877000";"2228900";"3296";"5360.0"
"725956000";"2228900";"3296";"5367.9"
"727035000";"2228900";"3295";"5376.3"
"728114000";"2228900";"3295";"5384.2"
"729194000";"2228900";"3295";"5392.5"
"730536000";"2157800";"3295";"5400.9"
"731616000";"2157800";"3296";"5409.2"
"732701000";"2157800";"3296";"5417.1"
"733780000";"2157800";"3296";"5425.1"
"734859000";"2157800";"3296";"5433.4"
"736206000";"2157800";"3296";"5441.8"
"737286000";"2157800";"3296";"5450.1"
"738365000";"2228000";"3296";"5458.4"
"739443000";"2228000";"3296";"5466.4"
"740521000";"2228000";"3296";"5474.7"
"741863000";"2228000";"3296";"5484.6"
"742948000";"2228000";"3296";"5492.9"
"744028000";"2228000";"3296";"5500.8"
"745108000";"2280700";"3296";"5509.2"
"746187000";"2280700";"3296";"5517.1"
"747531000";"2280700";"3296";"5527.4"
"748610000";"2280700";"3296";"5535.3"
"749689000";"2280700";"3296";"5543.6"
"750768000";"2280700";"3296";"5551.6"
"751847000";"2282000";"3297";"5559.9"
