Time (ns);Current (nA);Voltage (mV);Energy (uJ);DSR
"15464771000";"2208200";"3296";"111341.6";""
"15465975000";"2208200";"3296";"111350.3";""
"15467109000";"2208200";"3296";"111359.4";""
"15468243000";"2208200";"3297";"111368.1";""
"15469376000";"2206500";"3297";"111377.2";""
"15470451000";"2206500";"3297";"111382.1";""
"15471651000";"2206500";"3296";"111391.2";""
"15472784000";"2206500";"3296";"111400.3";""
"15473917000";"2206500";"3296";"111409.0";""
"15475051000";"2206500";"3296";"111418.1";""
"15476131000";"2206500";"3296";"111423.4";""
"15477329000";"2105800";"3296";"111432.5";""
"15478462000";"2105800";"3296";"111441.2";""
"15479595000";"2105800";"3297";"111449.9";""
"15480729000";"2105800";"3297";"111459.0";""
"15481803000";"2105800";"3297";"111464.3";""
"15483002000";"2105800";"3297";"111473.0";""
"15484135000";"2105800";"3297";"111481.7";""
"15485269000";"2225600";"3297";"111490.8";""
"15486407000";"2225600";"3297";"111499.5";""
"15487481000";"2225600";"3297";"111504.8";""
"15488684000";"2225600";"3297";"111513.9";""
"15489818000";"2225600";"3297";"111522.6";""
"15490951000";"2225600";"3297";"111531.7";""
"15492084000";"2205500";"3297";"111540.4";""
"15493159000";"2205500";"3296";"111545.7";""
"15494357000";"2205500";"3297";"111554.8";""
"15495497000";"2205500";"3297";"111563.9";""
"15496631000";"2205500";"3297";"111572.6";""
"15497763000";"2205500";"3297";"111581.7";""
"15498837000";"2205500";"3297";"111586.6";""
"15500037000";"2105800";"3297";"111595.7";""
"15501170000";"2105800";"3297";"111604.4";""
"15502303000";"2105800";"3297";"111613.5";""
"15503437000";"2105800";"3297";"111622.2";""
"15504511000";"2105800";"3297";"111627.5";""
"15505716000";"2105800";"3297";"111636.2";""
"15506850000";"2206300";"3297";"111645.3";""
"15507984000";"2206300";"3297";"111654.0";""
"15509116000";"2206300";"3297";"111662.7";""
"15510192000";"2206300";"3297";"111668.0";""
"15511390000";"2206300";"3297";"111677.1";""
"15512523000";"2206300";"3297";"111685.8";""
"15513657000";"2208200";"3297";"111694.9";""
"15514790000";"2208200";"3297";"111704.0";""
"15515870000";"2208200";"3297";"111709.3";""
"15517068000";"2208200";"3297";"111718.0";""
"15518202000";"2208200";"3297";"111727.1";""
"15519336000";"2208200";"3297";"111735.8";""
"15520469000";"2223300";"3297";"111744.9";""
"15521544000";"2223300";"3297";"111749.8";""
"15522742000";"2223300";"3297";"111758.9";""
"15523875000";"2223300";"3297";"111767.6";""
"15525009000";"2223300";"3297";"111776.7";""
"15526147000";"2223300";"3297";"111785.4";""
"15527221000";"2223300";"3297";"111790.7";""
"15528421000";"2077100";"3297";"111799.4";""
"15529554000";"2077100";"3297";"111808.5";""
"15530691000";"2077100";"3297";"111817.2";""
"15531825000";"2077100";"3297";"111826.3";""
"15532891000";"2077100";"3297";"111831.6";""
"15534097000";"2077100";"3297";"111840.3";""
"15535231000";"2224100";"3297";"111849.4";""
"15536370000";"2224100";"3297";"111858.1";""
"15537504000";"2224100";"3297";"111867.2";""
"15538578000";"2224100";"3297";"111872.4";""
"15539777000";"2224100";"3297";"111881.2";""
"15540910000";"2224100";"3297";"111890.2";""
"15542042000";"2206700";"3297";"111899.0";""
"15543176000";"2206700";"3297";"111908.1";""
"15544249000";"2206700";"3297";"111913.0";""
"15545454000";"2206700";"3297";"111922.0";""
"15546588000";"2206700";"3297";"111930.8";""
"15547721000";"2206700";"3297";"111939.9";""
"15548854000";"2206700";"3297";"111948.6";""
"15549920000";"2206700";"3297";"111953.8";""
"15551127000";"2206700";"3297";"111962.9";""
"15552260000";"2206700";"3297";"111971.6";""
"15553394000";"2206700";"3297";"111980.7";""
"15554527000";"2206700";"3296";"111989.5";""
"15555607000";"2206700";"3296";"111994.7";""
"15556806000";"2106000";"3296";"112003.8";""
"15557939000";"2106000";"3296";"112012.5";""
"15559073000";"2106000";"3296";"112021.6";""
"15560207000";"2106000";"3296";"112030.3";""
"15561282000";"2106000";"3296";"112035.6";""
"15562480000";"2106000";"3296";"112044.7";""
"15563614000";"2207800";"3296";"112053.4";""
"15564748000";"2207800";"3296";"112062.1";""
"15565886000";"2207800";"3296";"112071.2";""
"15566952000";"2207800";"3296";"112076.1";""
"15568158000";"2207800";"3297";"112085.2";""
"15569292000";"2207800";"3297";"112094.3";""
"15570425000";"2207100";"3297";"112103.0";""
"15571568000";"2207100";"3297";"112112.1";""
"15572642000";"2207100";"3297";"112117.0";""
"15573841000";"2207100";"3297";"112126.1";""
"15574974000";"2207100";"3297";"112135.2";""
"15576113000";"2207100";"3297";"112143.9";""
"15577246000";"2220300";"3297";"112153.0";""
"15578321000";"2220300";"3297";"112157.9";""
"15579519000";"2220300";"3297";"112167.0";""
"15580652000";"2220300";"3297";"112176.1";""
"15581785000";"2220300";"3297";"112184.8";""
"15582919000";"2220300";"3297";"112193.5";""
"15583985000";"2220300";"3297";"112198.8";""
"15585191000";"2093300";"3297";"112207.9";""
"15586330000";"2093300";"3297";"112216.6";""
"15587463000";"2093300";"3297";"112225.7";""
"15588597000";"2093300";"3297";"112234.4";""
"15589671000";"2093300";"3297";"112239.7";""
"15590870000";"2093300";"3297";"112248.8";""
"15592003000";"2206500";"3297";"112257.5";""
"15593136000";"2206500";"3297";"112266.6";""
"15594270000";"2206500";"3297";"112275.3";""
"15595349000";"2206500";"3297";"112280.6";""
"15596548000";"2206500";"3297";"112289.7";""
"15597682000";"2206500";"3297";"112298.4";""
"15598816000";"2223500";"3297";"112307.5";""
"15599950000";"2223500";"3297";"112316.2";""
"15601017000";"2223500";"3297";"112321.5";""
"15602222000";"2223500";"3297";"112330.2";""
"15603356000";"2223500";"3297";"112339.3";""
"15604489000";"2223500";"3297";"112348.0";""
"15605628000";"2206300";"3297";"112357.1";""
"15606702000";"2206300";"3297";"112362.0";""
"15607902000";"2206300";"3297";"112371.1";""
"15609035000";"2206300";"3297";"112379.8";""
"15610169000";"2206300";"3297";"112388.9";""
"15611302000";"2206300";"3297";"112397.6";""
"15612377000";"2206300";"3297";"112402.9";""
"15613580000";"2091500";"3297";"112412.0";""
"15614713000";"2091500";"3297";"112421.1";""
"15615852000";"2091500";"3297";"112429.8";""
"15616985000";"2091500";"3297";"112438.9";""
"15618051000";"2091500";"3297";"112443.8";""
"15619258000";"2091500";"3297";"112452.9";""
"15620391000";"2207100";"3297";"112461.6";""
"15621525000";"2207100";"3297";"112470.7";""
"15622658000";"2207100";"3297";"112479.4";""
"15623731000";"2207100";"3297";"112484.7";""
"15624930000";"2207100";"3297";"112493.4";""
"15626069000";"2207100";"3297";"112502.5";""
"15627203000";"2206500";"3296";"112511.2";""
"15628337000";"2206500";"3296";"112520.3";""
"15629411000";"2206500";"3297";"112525.2";""
"15630611000";"2206500";"3297";"112534.3";""
"15631744000";"2206500";"3296";"112543.4";""
"15632877000";"2206500";"3296";"112552.1";""
"15634010000";"2224900";"3296";"112561.2";""
"15635077000";"2224900";"3296";"112566.4";""
"15636289000";"2224900";"3297";"112575.5";""
"15637422000";"2224900";"3297";"112584.2";""
"15638554000";"2224900";"3297";"112593.3";""
"15639687000";"2224900";"3297";"112602.1";""
"15640761000";"2224900";"3297";"112607.3";""
"15641961000";"2092000";"3297";"112616.0";""
"15643094000";"2092000";"3297";"112625.1";""
"15644227000";"2092000";"3297";"112633.9";""
"15645365000";"2092000";"3297";"112642.6";""
"15646439000";"2092000";"3297";"112647.8";""
"15647638000";"2092000";"3297";"112656.9";""
"15648771000";"2207100";"3297";"112665.7";""
"15649904000";"2207100";"3296";"112674.4";""
"15651037000";"2207100";"3296";"112683.5";""
"15652112000";"2207100";"3296";"112688.7";""
"15653311000";"2207100";"3296";"112697.8";""
"15654444000";"2207100";"3296";"112706.5";""
"15655589000";"2221600";"3296";"112715.6";""
"15656723000";"2221600";"3296";"112724.7";""
"15657797000";"2221600";"3296";"112729.6";""
"15658995000";"2221600";"3296";"112738.7";""
"15660129000";"2221600";"3296";"112747.8";""
"15661262000";"2221600";"3296";"112756.5";""
"15662396000";"2208000";"3296";"112765.2";""
"15663471000";"2208000";"3296";"112770.5";""
"15664670000";"2208000";"3296";"112779.6";""
"15665808000";"2208000";"3296";"112788.3";""
"15666941000";"2208000";"3296";"112797.0";""
"15668075000";"2208000";"3297";"112806.1";""
"15669142000";"2208000";"3297";"112811.0";""
"15670348000";"2091500";"3297";"112820.1";""
"15671481000";"2091500";"3297";"112829.2";""
"15672615000";"2091500";"3297";"112837.9";""
"15673749000";"2091500";"3297";"112847.0";""
"15674823000";"2091500";"3297";"112852.3";""
"15676027000";"2091500";"3297";"112861.0";""
"15677161000";"2223300";"3297";"112870.1";""
"15678295000";"2223300";"3297";"112878.8";""
"15679428000";"2223300";"3297";"112887.9";""
"15680502000";"2223300";"3297";"112893.2";""
"15681700000";"2223300";"3297";"112901.9";""
"15682834000";"2223300";"3297";"112911.0";""
"15683966000";"2208800";"3297";"112919.7";""
"15685100000";"2208800";"3297";"112928.4";""
"15686172000";"2208800";"3297";"112933.7";""
"15687379000";"2208800";"3297";"112942.8";""
"15688513000";"2208800";"3297";"112951.5";""
"15689646000";"2208800";"3297";"112960.2";""
"15690780000";"2206100";"3297";"112969.3";""
"15691854000";"2206100";"3297";"112974.6";""
"15693052000";"2206100";"3297";"112983.3";""
"15694186000";"2206100";"3297";"112992.4";""
"15695324000";"2206100";"3297";"113001.5";""
"15696458000";"2206100";"3297";"113010.2";""
"15697536000";"2206100";"3297";"113015.5";""
"15698736000";"2105000";"3296";"113024.6";""
"15699869000";"2105000";"3296";"113033.3";""
"15701003000";"2105000";"3296";"113042.4";""
"15702137000";"2105000";"3296";"113051.1";""
"15703212000";"2105000";"3296";"113056.4";""
"15704410000";"2105000";"3296";"113065.5";""
"15705548000";"2206500";"3296";"113074.2";""
"15706682000";"2206500";"3296";"113083.3";""
"15707815000";"2206500";"3296";"113092.0";""
"15708890000";"2206500";"3296";"113097.3";""
"15710090000";"2206500";"3296";"113106.4";""
"15711223000";"2206500";"3297";"113115.1";""
"15712355000";"2224900";"3297";"113124.2";""
"15713489000";"2224900";"3296";"113132.9";""
"15714563000";"2224900";"3296";"113138.2";""
"15715767000";"2224900";"3296";"113147.2";""
"15716901000";"2224900";"3296";"113156.3";""
"15718034000";"2224900";"3296";"113165.1";""
"15719166000";"2223900";"3296";"113174.1";""
"15720241000";"2223900";"3297";"113179.0";""
"15721440000";"2223900";"3296";"113188.1";""
"15722572000";"2223900";"3296";"113196.8";""
"15723706000";"2223900";"3296";"113205.9";""
"15724839000";"2223900";"3296";"113214.7";""
"15725918000";"2223900";"3296";"113219.9";""
"15727117000";"2077300";"3296";"113228.6";""
"15728251000";"2077300";"3296";"113237.7";""
"15729384000";"2077300";"3296";"113246.5";""
"15730517000";"2077300";"3296";"113255.5";""
"15731591000";"2077300";"3296";"113260.8";""
"15732789000";"2077300";"3296";"113269.5";""
"15733922000";"2225800";"3296";"113278.6";""
"15735056000";"2225800";"3296";"113287.7";""
"15736195000";"2225800";"3296";"113296.4";""
"15737269000";"2225800";"3296";"113301.7";""
"15738467000";"2225800";"3296";"113310.8";""
"15739605000";"2225800";"3296";"113319.5";""
"15740739000";"2221800";"3296";"113328.6";""
"15741873000";"2221800";"3295";"113337.3";""
"15742947000";"2221800";"3295";"113342.6";""
"15744147000";"2221800";"3295";"113351.7";""
"15745287000";"2221800";"3295";"113360.4";""
"15746420000";"2221800";"3295";"113369.5";""
"15747553000";"2206100";"3295";"113378.2";""
"15748627000";"2206100";"3295";"113383.5";""
"15749824000";"2206100";"3295";"113392.2";""
"15750958000";"2206100";"3296";"113401.3";""
"15752091000";"2206100";"3295";"113410.0";""
"15753225000";"2206100";"3295";"113419.1";""
"15754298000";"2206100";"3296";"113424.4";""
"15755502000";"2106800";"3296";"113433.5";""
"15756635000";"2106800";"3296";"113442.2";""
"15757769000";"2106800";"3296";"113451.3";""
"15758902000";"2106800";"3296";"113460.0";""
"15759976000";"2106800";"3295";"113465.3";""
"15761175000";"2106800";"3295";"113474.4";""
"15762309000";"2208200";"3295";"113483.1";""
"15763442000";"2208200";"3295";"113492.2";""
"15764576000";"2208200";"3296";"113500.9";""
"15765655000";"2208200";"3296";"113506.2";""
"15766854000";"2208200";"3295";"113514.9";""
"15767988000";"2208200";"3295";"113524.0";""
"15769121000";"2206500";"3295";"113532.7";""
"15770254000";"2206500";"3296";"113541.8";""
"15771328000";"2206500";"3296";"113546.7";""
"15772528000";"2206500";"3296";"113555.8";""
"15773661000";"2206500";"3296";"113564.9";""
"15774794000";"2206500";"3296";"113574.0";""
"15775933000";"2223500";"3296";"113582.7";""
"15777007000";"2223500";"3296";"113588.0";""
"15778206000";"2223500";"3296";"113597.0";""
"15779339000";"2223500";"3296";"113605.8";""
"15780473000";"2223500";"3296";"113614.5";""
"15781611000";"2223500";"3296";"113623.6";""
"15782685000";"2223500";"3296";"113628.8";""
"15783882000";"2092100";"3296";"113637.6";""
"15785017000";"2092100";"3296";"113646.6";""
"15786155000";"2092100";"3296";"113655.4";""
"15787289000";"2092100";"3296";"113664.5";""
"15788363000";"2092100";"3296";"113669.4";""
"15789562000";"2092100";"3296";"113678.4";""
"15790697000";"2205900";"3296";"113687.2";""
"15791830000";"2205900";"3296";"113696.3";""
"15792963000";"2205900";"3296";"113705.0";""
"15794039000";"2205900";"3296";"113710.2";""
"15795237000";"2205900";"3296";"113719.3";""
"15796375000";"2205900";"3296";"113728.4";""
"15797509000";"2223300";"3296";"113737.1";""
"15798643000";"2223300";"3296";"113746.2";""
"15799717000";"2223300";"3297";"113751.1";""
"15800917000";"2223300";"3297";"113760.2";""
"15802051000";"2223300";"3297";"113768.9";""
"15803184000";"2223300";"3297";"113778.0";""
"15804318000";"2207800";"3297";"113786.7";""
"15805397000";"2207800";"3297";"113792.0";""
"15806595000";"2207800";"3297";"113801.1";""
"15807730000";"2207800";"3297";"113809.8";""
"15808863000";"2207800";"3297";"113818.9";""
"15809997000";"2207800";"3297";"113827.6";""
"15811070000";"2207800";"3297";"113832.9";""
"15812269000";"2106200";"3297";"113842.0";""
"15813403000";"2106200";"3297";"113850.7";""
"15814536000";"2106200";"3297";"113859.8";""
"15815674000";"2106200";"3297";"113868.9";""
"15816748000";"2106200";"3297";"113873.8";""
"15817947000";"2106200";"3297";"113882.9";""
"15819081000";"2223500";"3297";"113892.0";""
"15820214000";"2223500";"3297";"113900.7";""
"15821347000";"2223500";"3297";"113909.4";""
"15822421000";"2223500";"3297";"113914.7";""
"15823625000";"2223500";"3297";"113923.8";""
"15824758000";"2223500";"3297";"113932.5";""
"15825896000";"2205700";"3297";"113941.6";""
"15827029000";"2205700";"3297";"113950.3";""
"15828103000";"2205700";"3297";"113955.6";""
"15829301000";"2205700";"3297";"113964.7";""
"15830435000";"2205700";"3297";"113973.4";""
"15831568000";"2205700";"3297";"113982.5";""
"15832700000";"2209000";"3297";"113991.2";""
"15833774000";"2209000";"3297";"113996.5";""
"15834973000";"2209000";"3297";"114005.6";""
"15836112000";"2209000";"3297";"114014.3";""
"15837245000";"2209000";"3297";"114023.4";""
"15838378000";"2209000";"3297";"114032.5";""
"15839452000";"2209000";"3297";"114037.4";""
"15840650000";"2106500";"3297";"114046.5";""
"15841783000";"2106500";"3297";"114055.2";""
"15842917000";"2106500";"3297";"114064.3";""
"15844050000";"2106500";"3297";"114073.0";""
"15845125000";"2106500";"3297";"114078.3";""
"15846329000";"2106500";"3297";"114087.4";""
"15847461000";"2206900";"3297";"114096.1";""
"15848595000";"2206900";"3297";"114105.2";""
"15849728000";"2206900";"3297";"114113.9";""
"15850801000";"2206900";"3297";"114119.2";""
"15852000000";"2206900";"3297";"114128.2";""
"15853133000";"2206900";"3297";"114137.0";""
"15854266000";"2226000";"3297";"114146.1";""
"15855405000";"2226000";"3297";"114154.8";""
"15856480000";"2226000";"3297";"114160.0";""
"15857678000";"2226000";"3297";"114169.1";""
"15858812000";"2226000";"3297";"114178.2";""
"15859945000";"2226000";"3296";"114186.9";""
"15861078000";"2206500";"3296";"114195.7";""
"15862152000";"2206500";"3296";"114200.9";""
"15863351000";"2206500";"3296";"114210.0";""
"15864485000";"2206500";"3296";"114218.7";""
"15865629000";"2206500";"3296";"114227.8";""
"15866762000";"2206500";"3296";"114236.9";""
"15867837000";"2206500";"3296";"114242.2";""
"15869036000";"2104300";"3296";"114250.9";""
"15870170000";"2104300";"3296";"114260.0";""
"15871303000";"2104300";"3296";"114268.7";""
"15872437000";"2104300";"3296";"114277.8";""
"15873511000";"2104300";"3296";"114283.1";""
"15874709000";"2104300";"3297";"114292.2";""
"15875847000";"2223900";"3296";"114300.9";""
"15876981000";"2223900";"3296";"114310.0";""
"15878115000";"2223900";"3296";"114318.7";""
"15879189000";"2223900";"3296";"114324.0";""
"15880387000";"2223900";"3296";"114333.1";""
"15881520000";"2223900";"3296";"114341.8";""
"15882654000";"2225400";"3296";"114350.9";""
"15883786000";"2225400";"3296";"114359.6";""
"15884860000";"2225400";"3296";"114364.9";""
"15886064000";"2225400";"3296";"114374.0";""
"15887198000";"2225400";"3296";"114382.7";""
"15888331000";"2225400";"3296";"114391.8";""
"15889463000";"2207300";"3296";"114400.5";""
"15890537000";"2207300";"3296";"114405.8";""
"15891735000";"2207300";"3296";"114414.9";""
"15892869000";"2207300";"3296";"114423.6";""
"15894003000";"2207300";"3296";"114432.7";""
"15895136000";"2207300";"3296";"114441.8";""
"15896216000";"2207300";"3296";"114446.7";""
"15897415000";"2106000";"3296";"114455.8";""
"15898549000";"2106000";"3296";"114464.8";""
"15899683000";"2106000";"3296";"114473.6";""
"15900818000";"2106000";"3296";"114482.7";""
"15901891000";"2106000";"3296";"114487.6";""
"15903090000";"2106000";"3296";"114496.6";""
"15904224000";"2207800";"3296";"114505.4";""
"15905363000";"2207800";"3296";"114514.4";""
"15906496000";"2207800";"3296";"114523.2";""
"15907575000";"2207800";"3296";"114528.4";""
"15908773000";"2207800";"3296";"114537.5";""
"15909907000";"2207800";"3296";"114546.2";""
"15911042000";"2221600";"3296";"114555.3";""
"15912174000";"2221600";"3296";"114564.1";""
"15913250000";"2221600";"3296";"114569.3";""
"15914448000";"2221600";"3296";"114578.4";""
"15915587000";"2221600";"3296";"114587.5";""
"15916720000";"2221600";"3296";"114596.6";""
"15917854000";"2223300";"3296";"114605.3";""
"15918928000";"2223300";"3296";"114610.6";""
"15920127000";"2223300";"3296";"114619.7";""
"15921260000";"2223300";"3296";"114628.4";""
"15922393000";"2223300";"3296";"114637.5";""
"15923525000";"2223300";"3296";"114646.2";""
"15924599000";"2223300";"3296";"114651.5";""
"15925803000";"2092300";"3296";"114660.2";""
"15926936000";"2092300";"3296";"114669.3";""
"15928070000";"2092300";"3296";"114678.0";""
"15929203000";"2092300";"3296";"114687.1";""
"15930277000";"2092300";"3296";"114692.4";""
"15931477000";"2092300";"3296";"114701.1";""
"15932610000";"2225400";"3296";"114710.2";""
"15933744000";"2225400";"3296";"114719.3";""
"15934876000";"2225400";"3296";"114728.0";""
"15935957000";"2225400";"3296";"114733.3";""
"15937156000";"2225400";"3296";"114742.4";""
"15938290000";"2225400";"3296";"114751.5";""
"15939424000";"2222800";"3296";"114760.2";""
"15940556000";"2222800";"3296";"114769.3";""
"15941630000";"2222800";"3296";"114774.2";""
"15942830000";"2222800";"3296";"114783.3";""
"15943963000";"2222800";"3296";"114792.0";""
"15945097000";"2222800";"3296";"114801.1";""
"15946236000";"2206300";"3296";"114809.8";""
"15947310000";"2206300";"3296";"114815.1";""
"15948508000";"2206300";"3296";"114824.2";""
"15949646000";"2206300";"3296";"114832.9";""
"15950779000";"2206300";"3296";"114842.0";""
"15951913000";"2206300";"3296";"114850.7";""
"15952987000";"2206300";"3296";"114856.0";""
"15954185000";"2106800";"3296";"114865.0";""
"15955324000";"2106800";"3296";"114874.1";""
"15956457000";"2106800";"3296";"114883.2";""
"15957590000";"2106800";"3296";"114891.9";""
"15958663000";"2106800";"3296";"114897.2";""
"15959862000";"2106800";"3296";"114906.3";""
"15960995000";"2224300";"3296";"114915.0";""
"15962128000";"2224300";"3296";"114923.7";""
"15963262000";"2224300";"3296";"114932.8";""
"15964336000";"2224300";"3296";"114938.1";""
"15965541000";"2224300";"3296";"114947.2";""
"15966674000";"2224300";"3296";"114955.9";""
"15967806000";"2223700";"3296";"114965.0";""
"15968940000";"2223700";"3297";"114973.7";""
"15970014000";"2223700";"3297";"114979.0";""
"15971214000";"2223700";"3297";"114988.1";""
"15972346000";"2223700";"3297";"114996.8";""
"15973481000";"2223700";"3297";"115005.9";""
"15974615000";"2207800";"3297";"115014.6";""
"15975694000";"2207800";"3297";"115020.3";""
"15976892000";"2207800";"3297";"115029.0";""
"15978026000";"2207800";"3296";"115038.1";""
"15979160000";"2207800";"3296";"115047.2";""
"15980293000";"2207800";"3296";"115055.9";""
"15981367000";"2207800";"3296";"115061.2";""
"15982567000";"2106000";"3296";"115069.9";""
"15983700000";"2106000";"3297";"115079.0";""
"15984834000";"2106000";"3297";"115087.7";""
"15985973000";"2106000";"3297";"115096.8";""
"15987047000";"2106000";"3297";"115101.7";""
"15988244000";"2106000";"3297";"115110.8";""
"15989378000";"2223900";"3297";"115119.9";""
"15990510000";"2223900";"3297";"115128.6";""
"15991648000";"2223900";"3297";"115137.7";""
"15992723000";"2223900";"3297";"115143.0";""
"15993921000";"2223900";"3297";"115151.7";""
"15995054000";"2223900";"3297";"115160.8";""
"15996194000";"2222200";"3297";"115169.8";""
"15997326000";"2222200";"3297";"115178.6";""
"15998401000";"2222200";"3297";"115183.8";""
"15999599000";"2222200";"3297";"115192.9";""
"16000732000";"2222200";"3297";"115201.6";""
"16001865000";"2222200";"3297";"115210.7";""
"16002999000";"2208800";"3297";"115219.4";""
"16004073000";"2208800";"3297";"115224.7";""
"16005277000";"2208800";"3297";"115233.4";""
"16006410000";"2208800";"3297";"115242.5";""
"16007544000";"2208800";"3296";"115251.2";""
"16008677000";"2208800";"3296";"115260.3";""
"16009751000";"2208800";"3296";"115265.6";""
"16010949000";"2091800";"3296";"115274.3";""
"16012083000";"2091800";"3296";"115283.4";""
"16013216000";"2091800";"3296";"115292.5";""
"16014350000";"2091800";"3296";"115301.2";""
"16015430000";"2091800";"3296";"115306.5";""
"16016629000";"2091800";"3296";"115315.6";""
"16017762000";"2240200";"3296";"115324.7";""
"16018894000";"2240200";"3296";"115333.4";""
"16020028000";"2240200";"3296";"115342.5";""
"16021103000";"2240200";"3296";"115347.4";""
"16022302000";"2240200";"3296";"115356.5";""
"16023434000";"2240200";"3296";"115365.2";""
"16024568000";"2208600";"3296";"115374.3";""
"16025706000";"2208600";"3296";"115383.0";""
"16026781000";"2208600";"3296";"115388.3";""
"16027980000";"2208600";"3296";"115397.4";""
"16029114000";"2208600";"3296";"115406.1";""
"16030247000";"2208600";"3296";"115415.2";""
"16031380000";"2206500";"3296";"115423.9";""
"16032453000";"2206500";"3296";"115429.2";""
"16033656000";"2206500";"3296";"115438.3";""
"16034790000";"2206500";"3296";"115447.0";""
"16035929000";"2206500";"3296";"115456.1";""
"16037063000";"2206500";"3296";"115465.2";""
"16038137000";"2206500";"3296";"115470.5";""
"16039337000";"2104800";"3296";"115479.2";""
"16040469000";"2104800";"3296";"115488.3";""
"16041603000";"2104800";"3296";"115497.0";""
"16042736000";"2104800";"3296";"115506.1";""
"16043809000";"2104800";"3296";"115511.0";""
"16045008000";"2104800";"3296";"115520.1";""
"16046146000";"2207300";"3296";"115528.8";""
"16047280000";"2207300";"3296";"115537.9";""
"16048413000";"2207300";"3296";"115546.6";""
"16049488000";"2207300";"3296";"115551.9";""
"16050687000";"2207300";"3296";"115560.9";""
"16051820000";"2207300";"3296";"115569.7";""
"16052953000";"2225200";"3296";"115578.8";""
"16054086000";"2225200";"3296";"115587.8";""
"16055161000";"2225200";"3296";"115592.8";""
"16056364000";"2225200";"3296";"115601.8";""
"16057498000";"2225200";"3296";"115610.9";""
"16058631000";"2225200";"3296";"115619.6";""
"16059764000";"2223900";"3296";"115628.7";""
"16060837000";"2223900";"3296";"115634.0";""
"16062037000";"2223900";"3296";"115642.7";""
"16063170000";"2223900";"3296";"115651.8";""
"16064304000";"2223900";"3296";"115660.5";""
"16065443000";"2223900";"3296";"115669.6";""
"16066517000";"2223900";"3296";"115674.5";""
"16067715000";"2091600";"3296";"115683.6";""
"16068849000";"2091600";"3296";"115692.7";""
"16069982000";"2091600";"3296";"115701.4";""
"16071114000";"2091600";"3296";"115710.5";""
"16072188000";"2091600";"3296";"115715.4";""
"16073388000";"2091600";"3296";"115724.5";""
"16074521000";"2225600";"3296";"115733.6";""
"16075664000";"2225600";"3296";"115742.7";""
"16076797000";"2225600";"3296";"115751.4";""
"16077871000";"2225600";"3296";"115756.7";""
"16079070000";"2225600";"3296";"115765.8";""
"16080203000";"2225600";"3296";"115774.9";""
"16081337000";"2222200";"3296";"115783.6";""
"16082470000";"2222200";"3296";"115792.3";""
"16083544000";"2222200";"3296";"115797.6";""
"16084744000";"2222200";"3296";"115806.7";""
"16085883000";"2222200";"3296";"115815.4";""
"16087017000";"2222200";"3296";"115824.5";""
"16088150000";"2206300";"3296";"115833.2";""
"16089225000";"2206300";"3296";"115838.5";""
"16090423000";"2206300";"3296";"115847.6";""
"16091557000";"2206300";"3296";"115856.3";""
"16092690000";"2206300";"3296";"115865.4";""
"16093823000";"2206300";"3296";"115874.1";""
"16094898000";"2206300";"3296";"115879.4";""
"16096103000";"2105800";"3296";"115888.5";""
"16097237000";"2105800";"3296";"115897.6";""
"16098371000";"2105800";"3296";"115906.3";""
"16099504000";"2105800";"3296";"115915.4";""
"16100578000";"2105800";"3296";"115920.6";""
"16101776000";"2105800";"3296";"115929.3";""
"16102909000";"2225400";"3296";"115938.4";""
"16104042000";"2225400";"3296";"115947.2";""
"16105175000";"2225400";"3296";"115956.2";""
"16106256000";"2225400";"3296";"115961.1";""
"16107455000";"2225400";"3296";"115970.2";""
"16108588000";"2225400";"3296";"115979.0";""
"16109721000";"2206700";"3296";"115988.0";""
"16110853000";"2206700";"3296";"115996.8";""
"16111928000";"2206700";"3296";"116002.0";""
"16113127000";"2206700";"3296";"116011.1";""
"16114259000";"2206700";"3296";"116020.2";""
"16115399000";"2206700";"3296";"116028.9";""
"16116533000";"2223500";"3296";"116038.0";""
"16117612000";"2223500";"3296";"116043.3";""
"16118810000";"2223500";"3296";"116052.4";""
"16119943000";"2223500";"3296";"116061.1";""
"16121076000";"2223500";"3296";"116070.2";""
"16122210000";"2223500";"3296";"116078.9";""
"16123284000";"2223500";"3296";"116084.2";""
"16124483000";"2092000";"3296";"116092.9";""
"16125621000";"2092000";"3296";"116102.0";""
"16126755000";"2092000";"3296";"116110.7";""
"16127888000";"2092000";"3296";"116119.8";""
"16128963000";"2092000";"3296";"116125.1";""
"16130161000";"2092000";"3296";"116133.8";""
"16131294000";"2223700";"3296";"116142.9";""
"16132428000";"2223700";"3296";"116151.6";""
"16133562000";"2223700";"3296";"116160.7";""
"16134636000";"2223700";"3296";"116166.0";""
"16135840000";"2223700";"3296";"116175.1";""
"16136974000";"2223700";"3296";"116183.8";""
"16138108000";"2223100";"3296";"116192.9";""
"16139241000";"2223100";"3296";"116201.6";""
"16140314000";"2223100";"3296";"116206.9";""
"16141513000";"2223100";"3296";"116216.0";""
"16142646000";"2223100";"3296";"116224.7";""
"16143780000";"2223100";"3296";"116233.8";""
"16144913000";"2208800";"3296";"116242.5";""
"16145992000";"2208800";"3296";"116247.8";""
"16147190000";"2208800";"3296";"116256.9";""
"16148324000";"2208800";"3296";"116265.6";""
"16149457000";"2208800";"3297";"116274.7";""
"16150591000";"2208800";"3297";"116283.4";""
"16151666000";"2208800";"3297";"116288.7";""
"16152866000";"2105800";"3297";"116297.7";""
